,Existing account,Duration month,Credit history,Purpose,Credit amount,Saving,Employment duration,Installment rate,Personal status,Debtors,Residential Duration,Property,Age,Installment plans,Housing,Number of credits,Job,Liable People,Telephone,Foreign worker,Classification
351,1,0.25853846123061575,2,3,0.31226186680514023,0,2,0.0,1,0,0.44250704934976004,2,0.3037189394167412,2,1,0.0,2,0.0,0,1,2
352,3,0.4979449260045862,4,1,0.5946876321195935,4,0,0.44250704934976004,2,0,1.0,3,0.5002463213084094,2,1,0.0,3,0.0,1,0,1
353,0,0.3563982738645374,0,4,0.74647197078257,0,2,1.0,2,0,0.44250704934976004,1,0.2783245389773006,2,0,0.44250704934976004,2,0.0,1,0,2
354,3,0.29408841067471125,2,7,0.247869049709192,2,4,1.0,2,0,1.0,3,0.6400109703637957,2,2,0.0,2,0.0,1,0,1
355,1,0.6003077167403134,2,0,0.3731468772809392,0,1,1.0,2,0,0.44250704934976004,0,0.1365703454007119,1,1,0.0,1,0.0,0,0,2
356,3,0.3563982738645374,4,4,0.5188601061692037,4,4,0.0,2,1,1.0,0,0.6863595503462365,2,1,0.0,2,0.0,1,0,1
357,3,0.7465363402620467,3,4,0.6700047354907055,0,2,1.0,2,0,0.44250704934976004,2,0.22479726790398669,2,1,0.44250704934976004,3,0.0,1,0,2
358,3,0.3563982738645374,2,4,0.26303179150343214,0,2,1.0,3,0,0.44250704934976004,0,0.2783245389773006,2,1,0.0,2,0.0,0,0,1
359,0,0.6805425739815024,2,3,0.526228544459755,0,3,1.0,1,0,1.0,0,0.1365703454007119,2,0,0.0,2,0.0,0,0,2
360,1,0.4979449260045862,2,7,0.37183652510261633,4,2,1.0,2,0,1.0,3,0.8474915411569031,2,2,0.0,2,0.0,0,0,1
361,2,0.3563982738645374,2,4,0.6066273820501829,4,4,0.44250704934976004,2,0,0.7564707973660301,2,0.48078904366979236,2,1,0.0,3,0.0,0,0,1
362,2,0.3563982738645374,3,0,0.5103207103545326,0,2,0.44250704934976004,1,0,0.44250704934976004,2,0.46081284458896565,1,1,0.44250704934976004,2,0.0,1,0,1
363,3,0.12550150493665424,2,3,0.454278546789447,0,2,0.0,3,0,0.44250704934976004,1,0.07139333606497722,2,0,0.0,2,0.0,0,0,1
364,0,0.4979449260045862,2,3,0.5326193839125875,0,0,1.0,2,0,0.0,2,0.19652738189166818,2,1,0.0,0,0.0,0,0,2
365,3,0.3563982738645374,2,9,0.42272494346678835,0,3,0.44250704934976004,2,0,1.0,2,0.46081284458896565,2,1,0.0,2,0.0,1,0,1
366,3,0.4979449260045862,4,1,0.6356211229063913,0,3,0.7564707973660301,2,0,0.0,2,0.2520389271633996,2,1,0.44250704934976004,2,0.0,0,0,1
367,0,0.4979449260045862,2,3,0.6232068728227305,0,1,0.0,1,0,1.0,2,0.10469050988644657,2,0,0.0,2,0.0,0,0,1
368,0,0.7465363402620467,2,3,0.6098231039937021,0,4,1.0,2,0,0.44250704934976004,2,0.5733836932529157,2,1,0.0,2,1.0,0,0,2
369,1,0.4979449260045862,2,3,0.5776477763539991,0,3,0.44250704934976004,1,0,1.0,0,0.5377072805697165,2,0,0.0,2,0.0,0,0,1
370,3,0.7465363402620467,2,0,0.5836186328299684,4,2,1.0,2,0,1.0,0,0.46081284458896565,2,1,0.0,2,0.0,0,0,1
371,3,0.4979449260045862,4,4,0.7415776730282939,0,4,0.7564707973660301,2,0,1.0,2,0.3974740277631241,2,1,0.44250704934976004,2,0.0,1,0,1
372,3,0.29408841067471125,4,3,0.4996202220384869,0,1,0.0,1,0,0.7564707973660301,0,0.1365703454007119,2,0,0.44250704934976004,2,0.0,0,0,1
373,3,0.9330159884761532,4,0,0.9319925699214364,4,4,0.44250704934976004,2,0,1.0,3,0.8712733186443855,0,2,0.0,3,0.0,1,0,1
374,1,0.9330159884761532,1,2,0.9487360303451613,1,4,0.7564707973660301,1,0,1.0,3,0.8353113854424357,0,2,0.44250704934976004,3,0.0,1,0,2
375,0,0.8513107266136218,1,9,0.7964837633962154,0,3,0.44250704934976004,1,2,1.0,2,0.48078904366979236,2,0,0.0,2,0.0,0,0,2
376,3,0.4979449260045862,3,4,0.5177595174043337,0,0,0.44250704934976004,3,0,0.7564707973660301,0,0.4191875211794285,2,1,0.44250704934976004,2,0.0,0,0,1
377,3,0.17530766695153333,3,4,0.28311096465812713,4,4,0.7564707973660301,2,0,1.0,3,0.46081284458896565,2,2,0.0,2,0.0,0,0,1
378,1,0.7465363402620467,2,0,0.941312737696328,0,4,1.0,2,0,0.44250704934976004,3,0.7975354953075078,2,2,0.0,3,0.0,1,0,2
379,3,0.12550150493665424,4,0,0.0858819761414118,1,2,1.0,1,0,1.0,2,0.7300066376602561,2,1,0.44250704934976004,1,0.0,0,0,1
380,0,0.5352752709813305,2,3,0.5066680493688662,4,3,1.0,2,0,1.0,2,0.5192109563302072,2,1,0.0,2,0.0,1,0,1
381,1,0.4979449260045862,2,1,0.9184057265122711,0,0,0.7564707973660301,1,0,1.0,3,0.5002463213084094,2,2,0.0,3,0.0,1,0,2
382,3,0.5692070306600202,2,0,0.3799530842672234,4,3,1.0,1,0,1.0,1,0.19652738189166818,2,0,0.0,2,0.0,0,0,1
383,2,0.3563982738645374,2,0,0.38832139058757287,0,1,1.0,2,0,0.0,0,0.22479726790398669,2,1,0.0,2,0.0,0,0,1
384,3,0.6805425739815024,3,9,0.6598257413778845,1,2,0.44250704934976004,2,0,0.44250704934976004,1,0.22479726790398669,2,1,0.44250704934976004,1,0.0,0,0,1
385,3,0.4979449260045862,4,4,0.5093869151146697,0,2,0.44250704934976004,1,0,0.0,2,0.19652738189166818,2,1,0.44250704934976004,2,0.0,0,0,1
386,3,0.4979449260045862,2,4,0.349594461593306,4,1,1.0,1,0,0.44250704934976004,0,0.07139333606497722,2,0,0.0,2,0.0,1,0,1
387,1,0.4979449260045862,4,3,0.7868691250603423,0,0,1.0,2,0,1.0,1,0.5377072805697165,1,1,0.44250704934976004,3,0.0,1,0,1
388,1,0.43384612818214896,4,9,0.5183604835474172,2,2,0.44250704934976004,2,0,1.0,2,0.2520389271633996,0,1,0.0,2,0.0,0,0,1
389,3,0.25853846123061575,2,9,0.4082545382089702,0,3,0.7564707973660301,1,0,0.44250704934976004,2,0.2520389271633996,2,1,0.44250704934976004,2,0.0,0,0,1
390,3,0.4979449260045862,2,0,0.4612856538392218,0,2,0.44250704934976004,3,0,0.44250704934976004,1,0.32828058482669586,2,1,0.0,3,0.0,1,0,1
391,1,0.3563982738645374,2,3,0.3180096672336796,3,1,0.0,1,0,1.0,0,0.0,2,0,0.0,1,0.0,0,0,1
392,0,0.7465363402620467,2,0,0.5961245137817155,0,3,0.44250704934976004,2,0,1.0,3,0.5192109563302072,0,2,0.0,3,1.0,1,0,1
393,0,0.12550150493665424,4,4,0.4781705610502487,0,3,0.0,1,0,1.0,2,0.3520623623141783,2,1,0.0,2,0.0,0,0,1
394,3,0.25853846123061575,4,3,0.526228544459755,0,0,0.44250704934976004,2,0,0.7564707973660301,2,0.3520623623141783,2,1,0.0,3,0.0,0,0,1
395,1,0.7756153836918468,3,7,0.8955031799470365,1,3,0.44250704934976004,2,0,0.7564707973660301,3,0.375112275481718,2,0,0.0,2,0.0,1,0,1
396,0,0.3563982738645374,2,3,0.5422947443987594,0,0,0.7564707973660301,1,0,1.0,3,0.7712498834936072,2,2,0.0,3,0.0,0,0,1
397,0,0.7465363402620467,4,3,0.5205508461519457,0,2,0.7564707973660301,3,0,0.44250704934976004,1,0.6400109703637957,2,1,0.44250704934976004,2,0.0,1,0,1
398,1,0.3563982738645374,2,0,0.368813442480584,0,4,0.0,0,0,0.0,0,0.6400109703637957,2,0,0.44250704934976004,2,0.0,0,0,2
399,3,0.6003077167403134,4,4,0.41876921013810375,3,2,1.0,1,0,0.0,0,0.5906042923951844,2,1,0.44250704934976004,1,0.0,0,0,1
400,3,0.4979449260045862,2,4,0.41207581291782636,0,1,0.7564707973660301,3,0,1.0,0,0.5192109563302072,2,1,0.0,2,0.0,1,0,1
401,1,0.4979449260045862,4,9,0.4696963094091511,4,2,1.0,3,0,1.0,0,0.2783245389773006,0,1,0.44250704934976004,2,0.0,0,0,1
402,3,0.6003077167403134,3,9,0.8239611654056018,0,1,0.44250704934976004,2,0,0.44250704934976004,2,0.2520389271633996,0,1,0.44250704934976004,2,0.0,1,0,2
403,3,0.4097737660446762,3,0,0.27069340253761265,0,2,1.0,2,0,0.44250704934976004,2,0.2520389271633996,2,1,0.44250704934976004,1,0.0,0,0,1
404,1,0.4979449260045862,3,0,0.5696012424867043,4,4,1.0,2,0,1.0,2,0.5906042923951844,2,1,0.0,2,1.0,0,0,1
405,1,0.6003077167403134,2,4,0.4877204122653833,0,1,0.0,3,0,0.0,1,0.10469050988644657,2,1,0.0,2,0.0,1,0,2
406,3,0.6003077167403134,4,1,0.5050849050428718,4,3,1.0,2,0,1.0,2,0.5906042923951844,2,1,0.44250704934976004,2,1.0,1,0,1
407,0,0.43384612818214896,2,4,0.33400632916063966,0,1,1.0,3,0,0.44250704934976004,0,0.2520389271633996,2,1,0.0,2,0.0,0,1,1
408,3,0.6003077167403134,2,4,0.5951196286991216,2,4,0.7564707973660301,0,0,0.44250704934976004,2,0.22479726790398669,2,1,0.0,3,0.0,1,0,1
409,2,0.3563982738645374,4,0,0.30736117863508006,2,3,1.0,3,0,0.44250704934976004,0,0.2783245389773006,2,1,0.7564707973660301,2,0.0,1,0,2
410,1,0.6003077167403134,2,4,0.47935637151141397,0,4,1.0,1,0,1.0,2,0.03654691024993317,2,1,0.0,2,0.0,1,0,1
411,3,0.714997097804485,4,1,0.7830183755579956,0,3,0.7564707973660301,2,0,0.44250704934976004,2,0.4402892848174531,2,1,0.44250704934976004,3,0.0,1,0,1
412,3,0.3563982738645374,4,9,0.5149343095443122,0,0,1.0,2,0,0.44250704934976004,2,0.5733836932529157,1,1,0.44250704934976004,3,0.0,1,0,2
413,3,0.29408841067471125,2,0,0.4308776869708375,2,2,0.7564707973660301,2,0,0.44250704934976004,3,0.5377072805697165,2,0,0.0,1,1.0,0,1,1
414,0,0.6003077167403134,2,0,0.39707397243064224,4,2,1.0,1,0,0.44250704934976004,1,0.4402892848174531,2,1,0.0,2,0.0,0,0,2
415,3,0.7465363402620467,4,1,0.7326673200159863,0,4,0.44250704934976004,2,0,0.44250704934976004,1,0.4402892848174531,2,1,0.44250704934976004,2,1.0,1,0,1
416,0,0.3563982738645374,2,0,0.5423849844038149,0,1,1.0,2,0,0.0,0,0.3974740277631241,2,1,0.0,1,1.0,0,0,2
417,0,0.4979449260045862,3,7,0.8191480724935642,4,2,0.0,1,0,0.44250704934976004,2,0.1365703454007119,2,0,0.44250704934976004,2,0.0,1,0,1
418,3,0.5526268719053268,2,0,0.560015313452197,2,3,0.0,1,0,0.44250704934976004,2,0.3520623623141783,0,1,0.0,3,0.0,0,0,1
419,1,0.4979449260045862,2,0,0.3315642323776329,4,2,1.0,1,0,0.44250704934976004,1,0.3974740277631241,2,1,0.0,2,0.0,0,0,2
420,3,0.43384612818214896,2,0,0.5915679700674799,3,3,0.44250704934976004,1,0,0.7564707973660301,2,0.03654691024993317,2,0,0.0,2,0.0,0,0,1
421,1,0.3563982738645374,2,1,0.4864618616490235,4,2,1.0,2,0,0.44250704934976004,2,0.32828058482669586,2,1,0.0,2,0.0,0,0,1
422,1,0.3563982738645374,4,0,0.31201926741879826,0,3,0.44250704934976004,2,0,0.7564707973660301,0,0.6557813017309195,2,1,0.44250704934976004,1,1.0,0,0,1
423,3,0.5526268719053268,3,3,0.43000204672774944,1,3,1.0,2,0,0.7564707973660301,0,0.4191875211794285,2,1,0.44250704934976004,3,0.0,0,0,1
424,1,0.3563982738645374,2,3,0.5583364450844701,4,4,0.0,1,0,0.44250704934976004,1,0.19652738189166818,0,1,0.0,2,0.0,1,0,2
425,1,0.4979449260045862,2,1,0.5597642538303846,0,2,0.0,3,0,0.7564707973660301,2,0.07139333606497722,2,0,0.0,2,0.0,1,0,1
426,3,0.6556672144275438,4,4,0.5567302256324387,0,4,1.0,2,0,0.44250704934976004,2,0.3037189394167412,2,1,0.44250704934976004,2,0.0,0,0,1
427,3,0.4979449260045862,4,4,0.35429712840720873,3,2,1.0,2,0,0.7564707973660301,0,0.6400109703637957,2,1,0.44250704934976004,2,0.0,0,0,1
428,3,0.25853846123061575,2,3,0.38532916826434027,0,4,0.0,2,0,1.0,2,0.03654691024993317,2,1,0.0,2,0.0,0,0,1
429,0,0.4979449260045862,4,6,0.3624515185633055,0,0,0.44250704934976004,1,0,1.0,3,0.7712498834936072,2,2,0.7564707973660301,0,1.0,0,0,2
430,3,0.06800451053497836,2,9,0.6099581237713425,0,3,0.0,2,0,1.0,0,0.9900784897629773,2,1,0.0,1,0.0,0,0,1
431,1,0.6003077167403134,2,2,0.8867920372353284,0,2,0.44250704934976004,2,1,0.7564707973660301,2,0.3037189394167412,0,1,0.44250704934976004,3,0.0,1,0,2
432,0,0.12550150493665424,4,3,0.46783955329896076,0,0,1.0,2,0,1.0,3,0.46081284458896565,2,2,0.7564707973660301,3,0.0,1,0,1
433,3,0.6003077167403134,4,6,0.4898783724448974,0,2,1.0,0,0,0.44250704934976004,0,0.3974740277631241,2,1,0.44250704934976004,2,0.0,1,0,1
434,0,0.25853846123061575,2,3,0.49853350629195714,0,2,0.7564707973660301,2,0,0.44250704934976004,0,0.19652738189166818,2,1,0.0,2,0.0,0,0,1
435,1,0.3563982738645374,2,4,0.4138064832703594,4,2,0.44250704934976004,3,0,0.0,0,0.19652738189166818,2,1,0.0,2,0.0,1,0,2
436,3,0.12550150493665424,2,6,0.2253953611325501,2,3,0.44250704934976004,3,0,1.0,0,0.1365703454007119,2,0,0.0,1,0.0,0,0,1
437,3,0.6003077167403134,4,0,0.3806771100146389,3,4,1.0,1,0,1.0,0,0.48078904366979236,2,1,0.44250704934976004,2,0.0,1,0,1
438,0,0.8025904231702906,4,6,0.606284815262637,0,0,1.0,2,1,1.0,2,0.8943232318119252,2,1,0.44250704934976004,0,0.0,0,0,1
439,2,0.3563982738645374,1,9,0.20670479287399068,0,1,1.0,1,0,0.0,0,0.22479726790398669,2,1,0.0,0,0.0,0,0,2
440,3,0.3563982738645374,2,0,0.46932614115177484,0,4,1.0,2,0,1.0,2,0.5192109563302072,2,1,0.0,3,0.0,1,0,1
441,0,0.3563982738645374,2,3,0.43420412075980397,0,2,0.44250704934976004,1,1,0.7564707973660301,1,0.32828058482669586,2,1,0.0,2,0.0,0,0,1
442,1,0.5352752709813305,3,2,0.5468529543993219,0,2,0.44250704934976004,2,0,0.7564707973660301,2,0.3037189394167412,0,1,0.44250704934976004,2,0.0,1,0,1
443,3,0.3563982738645374,2,7,0.24529693414482634,0,4,1.0,2,0,1.0,2,0.5557578665801408,0,1,0.0,1,1.0,0,0,2
444,1,0.8513107266136218,4,3,0.7008721874441015,0,2,0.44250704934976004,1,0,0.7564707973660301,2,0.32828058482669586,2,1,0.0,3,0.0,1,0,2
445,3,0.25853846123061575,4,7,0.3727732430271622,4,4,1.0,1,0,1.0,1,0.5557578665801408,2,0,0.44250704934976004,1,0.0,0,0,1
446,0,0.7465363402620467,2,0,0.46408100947564623,0,1,1.0,1,0,1.0,2,0.4191875211794285,2,1,0.0,2,0.0,1,0,2
447,1,0.17530766695153333,2,4,0.5421141593702101,0,2,0.44250704934976004,2,2,0.44250704934976004,0,0.4402892848174531,2,1,0.0,2,0.0,0,0,1
448,2,0.3563982738645374,2,3,0.4042061911235222,4,4,0.7564707973660301,1,0,1.0,0,0.7712498834936072,2,1,0.0,3,0.0,1,0,1
449,1,0.43384612818214896,3,6,0.4181546247246448,3,2,0.7564707973660301,3,0,0.7564707973660301,1,0.8474915411569031,1,1,0.44250704934976004,2,0.0,0,0,2
450,3,0.7465363402620467,4,1,0.8810930302152005,4,2,1.0,2,0,0.44250704934976004,2,0.32828058482669586,2,1,0.0,3,0.0,1,0,1
451,3,0.12550150493665424,2,4,0.16909895751817872,0,2,0.7564707973660301,1,0,0.0,0,0.3037189394167412,2,1,0.0,2,0.0,0,0,1
452,3,0.3563982738645374,0,3,0.5580835671778774,0,4,0.44250704934976004,2,0,1.0,1,0.4191875211794285,2,1,0.44250704934976004,2,0.0,0,0,1
453,3,0.6003077167403134,2,1,0.5504537572691925,0,4,1.0,2,0,1.0,2,0.4402892848174531,2,1,0.0,3,0.0,1,0,1
454,0,0.6003077167403134,2,0,0.6877685827105011,0,3,0.44250704934976004,2,1,0.7564707973660301,1,0.3520623623141783,2,1,0.0,2,0.0,1,0,2
455,3,0.6003077167403134,2,1,0.5512367768119335,0,1,1.0,1,0,0.0,3,0.3037189394167412,2,1,0.0,3,0.0,1,0,1
456,0,0.326542971765594,4,0,0.6389220870693726,0,2,0.44250704934976004,2,0,0.44250704934976004,0,0.46081284458896565,2,0,0.44250704934976004,2,1.0,0,0,1
457,0,0.3563982738645374,2,1,0.6057356576145356,0,4,0.7564707973660301,2,0,1.0,3,0.4402892848174531,2,2,0.0,2,0.0,1,0,2
458,0,0.12550150493665424,2,5,0.07336776710644055,0,1,1.0,1,0,0.0,0,0.2520389271633996,2,1,0.0,2,0.0,0,0,1
459,3,0.4979449260045862,2,4,0.6767373840392747,0,1,0.7564707973660301,2,0,0.44250704934976004,2,0.375112275481718,2,1,0.0,2,0.0,1,0,1
460,0,0.7465363402620467,2,3,0.6212862836257964,0,2,0.0,2,2,0.44250704934976004,1,0.48078904366979236,2,1,0.0,2,1.0,0,0,1
461,0,0.43384612818214896,2,0,0.44827372309008107,0,1,0.44250704934976004,2,0,0.7564707973660301,0,0.46081284458896565,2,1,0.0,2,0.0,0,0,1
462,1,0.3563982738645374,2,3,0.578885116623651,0,1,0.7564707973660301,1,0,0.0,0,0.4191875211794285,2,0,0.0,3,0.0,0,0,1
463,1,0.3563982738645374,2,8,0.2563459141620139,4,4,1.0,2,0,1.0,1,0.5002463213084094,2,1,0.44250704934976004,2,0.0,0,0,1
464,3,0.4979449260045862,2,9,0.47733688472761293,0,3,1.0,2,0,0.0,2,0.4191875211794285,1,1,0.44250704934976004,2,0.0,1,0,1
465,0,0.6003077167403134,2,1,0.5715993156143366,0,2,0.7564707973660301,2,2,1.0,3,0.8712733186443855,0,1,0.0,2,1.0,1,0,1
466,0,0.6003077167403134,3,4,0.4397381756874761,0,1,1.0,1,0,0.44250704934976004,2,0.3037189394167412,2,0,0.0,1,0.0,1,0,2
467,3,0.8513107266136218,3,4,0.7825365412105718,4,4,0.7564707973660301,2,0,0.7564707973660301,2,0.375112275481718,0,1,0.44250704934976004,2,1.0,0,0,1
468,3,0.714997097804485,3,9,0.5585048778632555,0,2,0.44250704934976004,1,0,0.44250704934976004,2,0.22479726790398669,2,1,0.44250704934976004,2,0.0,1,0,1
469,3,0.6003077167403134,3,1,0.6810039827675849,0,3,0.7564707973660301,2,0,0.7564707973660301,2,0.4402892848174531,2,1,0.44250704934976004,1,0.0,1,0,1
470,1,0.6003077167403134,2,4,0.5845990532560743,1,1,0.7564707973660301,3,0,0.44250704934976004,2,0.10469050988644657,2,0,0.0,2,0.0,1,0,2
471,0,0.12550150493665424,2,7,0.1353744156319998,0,1,1.0,1,0,1.0,1,0.1365703454007119,2,1,0.0,2,0.0,0,0,2
472,0,0.25853846123061575,2,0,0.2232727863328572,0,2,1.0,2,0,0.7564707973660301,2,0.2783245389773006,2,1,0.0,1,0.0,0,0,2
473,3,0.12550150493665424,2,8,0.3716487283275045,4,0,1.0,2,0,1.0,1,0.46081284458896565,2,1,0.0,3,1.0,1,0,1
474,1,0.4979449260045862,4,4,0.37296013512080317,0,2,1.0,3,0,0.44250704934976004,2,0.3974740277631241,2,1,0.0,2,0.0,0,0,2
475,0,0.4979449260045862,0,3,0.5862488765230227,0,1,0.0,1,0,1.0,1,0.22479726790398669,2,0,0.0,2,0.0,0,0,2
476,3,0.7756153836918468,2,1,0.5414810062186686,2,2,1.0,2,0,1.0,2,0.16714859401602888,2,1,0.0,2,0.0,0,0,1
477,2,0.6003077167403134,2,4,0.7034156954921558,0,3,1.0,2,0,0.44250704934976004,2,0.19652738189166818,0,1,0.0,2,0.0,0,0,1
478,1,0.3563982738645374,2,9,0.33044566179591306,1,3,0.7564707973660301,2,0,1.0,0,0.5192109563302072,2,1,0.0,1,0.0,0,0,1
479,0,0.43384612818214896,4,3,0.4128640767599281,0,4,1.0,2,0,1.0,2,0.607437878833482,2,1,0.44250704934976004,2,1.0,1,0,1
480,1,0.3563982738645374,4,4,0.6182451334235208,0,2,0.0,1,0,0.0,0,0.1365703454007119,2,1,0.0,1,0.0,0,0,1
481,1,0.6003077167403134,2,0,0.36459153780792475,0,1,1.0,2,0,0.0,1,0.22479726790398669,2,1,0.0,2,0.0,0,0,1
482,0,0.6805425739815024,2,3,0.6214148170857852,3,4,1.0,1,0,1.0,1,0.7975354953075078,2,0,0.44250704934976004,2,0.0,1,0,1
483,3,0.43384612818214896,3,3,0.3125042136152927,3,3,0.7564707973660301,1,0,0.44250704934976004,1,0.32828058482669586,2,1,0.44250704934976004,2,0.0,0,0,1
484,3,0.3563982738645374,4,0,0.35711378962143603,2,2,1.0,2,0,1.0,0,0.607437878833482,2,1,0.0,2,0.0,1,0,1
485,1,0.12550150493665424,3,0,0.36613565020394545,0,0,1.0,2,0,1.0,1,0.6557813017309195,2,1,0.0,3,0.0,1,0,2
486,3,0.3563982738645374,2,4,0.5834674317268116,0,2,0.44250704934976004,2,0,1.0,2,0.7300066376602561,2,1,0.0,2,0.0,1,0,1
487,3,0.6003077167403134,2,0,0.6299307382436923,0,4,1.0,1,1,1.0,3,0.8594768059968816,2,2,0.0,2,0.0,1,0,1
488,3,0.29408841067471125,2,0,0.40322402050970774,1,2,0.7564707973660301,2,0,0.44250704934976004,0,0.4402892848174531,2,0,0.0,1,0.0,0,1,1
489,3,0.12550150493665424,2,0,0.614635142853321,0,2,0.44250704934976004,2,2,0.7564707973660301,1,0.22479726790398669,2,0,0.0,2,0.0,0,0,1
490,3,0.3563982738645374,4,4,0.475420051743501,0,4,0.44250704934976004,2,0,0.44250704934976004,3,0.22479726790398669,2,1,0.44250704934976004,2,0.0,0,0,1
491,1,0.6425784273978855,0,9,0.8149058687516657,0,4,0.44250704934976004,1,0,1.0,3,0.5733836932529157,2,2,0.44250704934976004,3,0.0,1,0,2
492,3,0.12550150493665424,4,4,0.37146077991993764,1,2,0.0,1,0,0.0,1,0.2520389271633996,2,1,0.44250704934976004,2,0.0,0,0,1
493,1,0.12550150493665424,2,4,0.08969803029563161,4,4,1.0,2,0,1.0,1,0.5002463213084094,2,1,0.0,2,0.0,0,0,1
494,0,0.3563982738645374,4,0,0.497003530238437,0,2,0.7564707973660301,2,0,0.44250704934976004,0,0.5192109563302072,2,0,0.44250704934976004,1,1.0,0,1,1
495,0,0.6003077167403134,2,3,0.577259754777026,4,2,0.44250704934976004,3,0,1.0,2,0.03654691024993317,2,1,0.0,2,0.0,0,0,2
496,1,0.7465363402620467,2,3,0.8341245981754093,1,1,1.0,2,1,0.0,3,0.3037189394167412,2,0,0.0,3,0.0,1,0,2
497,3,0.6003077167403134,4,3,0.42912310009452925,0,3,1.0,2,0,0.7564707973660301,1,0.5377072805697165,2,1,0.44250704934976004,2,0.0,0,0,1
498,1,0.4979449260045862,2,4,0.383193611174218,0,4,1.0,3,2,0.44250704934976004,0,0.375112275481718,2,1,0.0,1,0.0,0,0,1
499,2,0.12550150493665424,4,0,0.38709395374657296,1,4,0.44250704934976004,0,0,1.0,2,0.2783245389773006,2,1,0.44250704934976004,2,1.0,1,0,1
500,0,0.6003077167403134,2,0,0.5869204483339798,0,1,1.0,1,0,0.0,1,0.2520389271633996,2,1,0.0,2,0.0,0,0,2
501,0,0.7465363402620467,2,1,0.718331281518207,0,4,0.44250704934976004,2,0,1.0,3,0.5733836932529157,2,2,0.0,2,1.0,0,0,1
502,2,0.25853846123061575,2,4,0.349594461593306,1,4,0.44250704934976004,0,0,1.0,0,0.6863595503462365,2,1,0.0,2,0.0,0,0,1
503,1,0.6003077167403134,4,4,0.3674783969275759,1,1,1.0,2,0,1.0,3,0.5002463213084094,0,1,0.44250704934976004,2,1.0,0,0,2
504,0,0.6003077167403134,2,0,0.3657505813152624,0,1,1.0,1,0,1.0,1,0.16714859401602888,2,0,0.0,2,0.0,0,0,2
505,3,0.29408841067471125,2,0,0.38461949061059153,4,2,1.0,2,2,1.0,1,0.2520389271633996,2,1,0.0,1,0.0,0,0,2
506,2,0.43384612818214896,4,1,0.5217369587317333,2,2,0.44250704934976004,2,0,0.44250704934976004,2,0.46081284458896565,2,1,0.0,2,0.0,1,0,1
507,1,0.43384612818214896,1,0,0.7697133777833982,1,0,0.0,2,0,0.44250704934976004,1,0.4191875211794285,2,1,0.0,3,1.0,1,0,2
508,3,0.6003077167403134,2,4,0.4024023673793984,0,2,1.0,3,0,0.44250704934976004,1,0.2783245389773006,2,1,0.0,2,0.0,0,0,1
509,3,0.7756153836918468,2,1,0.8223407335910315,1,4,1.0,2,0,0.44250704934976004,2,0.6239014662166538,2,1,0.0,3,0.0,1,0,1
510,0,0.3563982738645374,2,0,0.2578823823816163,0,3,1.0,2,0,0.44250704934976004,0,0.22479726790398669,2,1,0.0,2,0.0,0,0,2
511,3,0.7465363402620467,2,1,0.6813518890202166,0,2,0.44250704934976004,2,0,0.44250704934976004,3,0.375112275481718,2,2,0.0,3,0.0,1,0,1
512,2,0.43384612818214896,2,9,0.5519305898147904,0,3,0.44250704934976004,2,0,1.0,1,0.22479726790398669,2,0,0.0,2,0.0,1,0,1
513,1,0.3563982738645374,3,4,0.19736143465976252,0,2,1.0,3,1,1.0,0,0.03654691024993317,2,0,0.44250704934976004,2,0.0,0,0,1
514,3,0.6003077167403134,2,0,0.5111476174057488,4,1,1.0,2,0,0.0,1,0.7577528864112137,2,1,0.0,2,0.0,0,0,1
515,0,0.12550150493665424,4,0,0.20670479287399068,0,3,1.0,1,0,0.7564707973660301,1,0.48078904366979236,2,1,0.44250704934976004,2,0.0,0,1,1
516,0,0.12550150493665424,4,0,0.39368070403079036,0,1,0.44250704934976004,2,0,1.0,0,0.5377072805697165,2,1,0.0,1,1.0,0,1,1
517,3,0.7465363402620467,4,3,0.7789396263187625,0,1,0.44250704934976004,1,0,1.0,1,0.1365703454007119,2,0,0.44250704934976004,2,0.0,1,0,2
518,0,0.12550150493665424,2,0,0.3649785272405761,1,4,0.7564707973660301,2,0,0.44250704934976004,1,0.5906042923951844,2,1,0.0,2,0.0,1,0,1
519,3,0.12550150493665424,4,4,0.23907178100672755,4,4,1.0,2,0,1.0,3,0.46081284458896565,2,2,0.44250704934976004,2,0.0,0,0,1
520,3,0.6003077167403134,4,6,0.7189236899931588,0,4,0.7564707973660301,2,0,1.0,3,0.607437878833482,2,2,0.44250704934976004,2,0.0,0,0,1
521,0,0.4979449260045862,2,4,0.5918599413696362,0,2,0.44250704934976004,1,0,0.44250704934976004,0,0.16714859401602888,2,1,0.0,2,0.0,0,0,2
522,0,0.8513107266136218,0,3,0.77867822922209,0,2,0.7564707973660301,2,0,1.0,3,0.7440082242341943,2,2,0.44250704934976004,2,1.0,0,0,2
523,3,0.6003077167403134,2,1,0.6126422018256115,1,3,0.7564707973660301,1,0,1.0,2,0.1365703454007119,2,1,0.0,2,0.0,0,0,1
524,1,0.4979449260045862,2,4,0.3468937948230637,0,2,1.0,1,2,1.0,0,0.22479726790398669,2,1,0.0,1,1.0,0,0,1
525,1,0.6290135813937151,2,1,0.8048421032868136,0,1,0.44250704934976004,2,0,0.7564707973660301,2,0.32828058482669586,2,1,0.44250704934976004,2,0.0,0,0,1
